"image","xmin","ymin","xmax","ymax","label"
"WIN_20200819_15_18_57_Pro.jpg",876.3636363636363,2.0779220779220777,1057.142857142857,658.7012987012986,"zec"
"WIN_20200819_15_18_57_Pro.jpg",1062.3376623376623,192.20779220779218,1244.155844155844,508.051948051948,"diget_ori"
"WIN_20200819_15_18_57_Pro.jpg",42.077922077922075,225.45454545454544,408.83116883116884,769.8701298701299,"homerunball"
"WIN_20200819_15_18_57_Pro.jpg",257.1428571428571,72.72727272727272,892.9870129870129,524.6753246753246,"squid_peanut"
"WIN_20200819_15_18_57_Pro.jpg",312.2077922077922,475.8441558441558,555.3246753246752,696.103896103896,"toreta"
"WIN_20200819_15_18_57_Pro.jpg",37.92207792207792,732.4675324675324,634.2857142857142,932.9870129870128,"buttering"
"WIN_20200819_15_18_57_Pro.jpg",658.1818181818181,703.3766233766233,838.9610389610389,946.4935064935064,"coke"
"WIN_20200819_15_18_57_Pro.jpg",815.064935064935,688.8311688311687,1048.8311688311687,936.103896103896,"welchs"
"WIN_20200819_15_18_57_Pro.jpg",990.6493506493506,690.9090909090909,1270.1298701298701,947.5324675324675,"cidar"
"WIN_20200819_15_17_33_Pro.jpg",27.01298701298701,47.79220779220778,389.6103896103896,260.77922077922074,"diget_choco"
"WIN_20200819_15_17_33_Pro.jpg",449.35064935064923,28.051948051948045,848.8311688311687,194.28571428571428,"cidar"
"WIN_20200819_15_17_33_Pro.jpg",872.2077922077922,32.2077922077922,1237.9220779220777,201.55844155844156,"welchs"
"WIN_20200819_15_17_33_Pro.jpg",58.7012987012987,259.7402597402597,572.9870129870129,531.9480519480519,"homerunball"
"WIN_20200819_15_17_33_Pro.jpg",579.2207792207791,209.87012987012986,885.7142857142856,395.8441558441558,"diget_ori"
"WIN_20200819_15_17_33_Pro.jpg",7.792207792207791,538.1818181818181,635.3246753246752,932.9870129870129,"squid_peanut"
"WIN_20200819_15_17_33_Pro.jpg",554.2857142857142,408.3116883116883,773.5064935064934,630.6493506493506,"toreta"
"WIN_20200819_15_17_33_Pro.jpg",880.5194805194805,390.6493506493506,1119.4805194805194,556.8831168831168,"coke"
"WIN_20200819_15_17_33_Pro.jpg",604.1558441558441,590.12987012987,1251.4285714285713,745.9740259740258,"zec"
"WIN_20200819_15_17_33_Pro.jpg",679.9999999999999,749.090909090909,1235.8441558441557,939.2207792207791,"buttering"
"WIN_20200819_15_20_51_Pro.jpg",1.5584415584415583,35.32467532467532,676.8831168831168,255.58441558441555,"zec"
"WIN_20200819_15_20_51_Pro.jpg",834.8051948051947,49.870129870129865,1034.2857142857142,380.2597402597402,"diget_ori"
"WIN_20200819_15_20_51_Pro.jpg",657.1428571428571,171.42857142857142,880.5194805194805,402.07792207792204,"toreta"
"WIN_20200819_15_20_51_Pro.jpg",1036.3636363636363,171.42857142857142,1187.012987012987,536.1038961038961,"coke"
"WIN_20200819_15_20_51_Pro.jpg",397.40259740259734,119.48051948051948,720.5194805194803,791.6883116883116,"squid_peanut"
"WIN_20200819_15_20_51_Pro.jpg",231.16883116883113,299.2207792207792,477.40259740259734,896.6233766233765,"buttering"
"WIN_20200819_15_20_51_Pro.jpg",5.7142857142857135,316.8831168831168,293.5064935064935,838.4415584415583,"homerunball"
"WIN_20200819_15_20_51_Pro.jpg",847.2727272727271,402.07792207792204,1033.246753246753,715.8441558441557,"diget_choco"
"WIN_20200819_15_20_51_Pro.jpg",772.4675324675324,729.3506493506493,1187.0129870129867,887.2727272727273,"cidar"
"WIN_20200819_15_20_51_Pro.jpg",598.9610389610389,697.1428571428571,792.2077922077921,940.2597402597402,"welchs"
"WIN_20200819_15_19_57_Pro.jpg",225.45454545454544,61.298701298701296,796.8831168831168,234.8051948051948,"toreta"
"WIN_20200819_15_19_57_Pro.jpg",929.8701298701297,177.66233766233765,1078.4415584415583,531.9480519480519,"coke"
"WIN_20200819_15_19_57_Pro.jpg",1070.1298701298701,172.46753246753246,1273.7662337662337,755.3246753246752,"buttering"
"WIN_20200819_15_19_57_Pro.jpg",282.59740259740255,239.99999999999997,938.181818181818,381.29870129870125,"zec"
"WIN_20200819_15_19_57_Pro.jpg",626.4935064935061,399.9999999999998,839.4805194805194,717.9220779220778,"diget_choco"
"WIN_20200819_15_19_57_Pro.jpg",837.4025974025973,522.5974025974025,1060.7792207792206,751.168831168831,"diget_ori"
"WIN_20200819_15_19_57_Pro.jpg",902.8571428571428,726.2337662337661,1140.7792207792206,956.8831168831167,"cidar"
"WIN_20200819_15_19_59_Pro.jpg",225.97402597402595,47.79220779220779,801.5584415584415,231.68831168831167,"toreta"
"WIN_20200819_15_19_59_Pro.jpg",926.2337662337661,176.6233766233766,1083.116883116883,538.1818181818181,"coke"
"WIN_20200819_15_19_59_Pro.jpg",285.19480519480516,225.45454545454544,940.7792207792206,381.2987012987013,"zec"
"WIN_20200819_15_19_59_Pro.jpg",1037.4025974025974,165.19480519480518,1269.090909090909,756.3636363636364,"buttering"
"WIN_20200819_15_19_59_Pro.jpg",1.5584415584415583,369.87012987012986,245.7142857142857,896.6233766233765,"homerunball"
"WIN_20200819_15_19_59_Pro.jpg",167.7922077922078,336.6233766233766,629.090909090909,947.5324675324675,"squid_peanut"
"WIN_20200819_15_19_59_Pro.jpg",607.2727272727273,388.57142857142856,861.8181818181818,723.1168831168831,"diget_choco"
"WIN_20200819_15_19_59_Pro.jpg",578.1818181818181,725.1948051948051,898.181818181818,912.2077922077921,"welchs"
"WIN_20200819_15_19_59_Pro.jpg",801.5584415584415,513.2467532467532,1051.948051948052,770.9090909090908,"diget_ori"
"WIN_20200819_15_19_59_Pro.jpg",907.5324675324674,739.7402597402597,1144.4155844155844,957.9220779220778,"cidar"
"WIN_20200819_15_24_26_Pro.jpg",225.97402597402595,0,586.4935064935064,215.06493506493504,"diget_ori"
"WIN_20200819_15_24_26_Pro.jpg",606.2337662337662,0,787.012987012987,332.46753246753246,"welchs"
"WIN_20200819_15_24_26_Pro.jpg",901.2987012987012,88.3116883116883,1097.6623376623374,644.1558441558441,"toreta"
"WIN_20200819_15_24_26_Pro.jpg",1050.9090909090908,35.32467532467532,1269.090909090909,698.1818181818181,"zec"
"WIN_20200819_15_24_26_Pro.jpg",45.19480519480519,339.7402597402597,201.03896103896102,697.1428571428571,"coke"
"WIN_20200819_15_24_26_Pro.jpg",205.19480519480518,157.9220779220779,611.4285714285713,764.6753246753246,"squid_peanut"
"WIN_20200819_15_24_26_Pro.jpg",712.2077922077922,323.11688311688306,920,635.8441558441557,"diget_choco"
"WIN_20200819_15_24_26_Pro.jpg",567.7922077922077,334.5454545454545,730.9090909090908,729.3506493506493,"cidar"
"WIN_20200819_15_24_26_Pro.jpg",4.675324675324675,736.6233766233765,601.0389610389609,932.9870129870129,"buttering"
"WIN_20200819_15_24_26_Pro.jpg",695.5844155844155,641.038961038961,1262.8571428571427,956.8831168831168,"homerunball"
"WIN_20200819_15_20_20_Pro.jpg",1.5584415584415583,34.285714285714285,673.7662337662338,255.58441558441555,"zec"
"WIN_20200819_15_20_20_Pro.jpg",210.38961038961037,307.5324675324675,426.49350649350646,890.3896103896102,"buttering"
"WIN_20200819_15_20_20_Pro.jpg",3.636363636363636,352.2077922077922,245.7142857142857,876.8831168831168,"homerunball"
"WIN_20200819_15_20_20_Pro.jpg",389.09090909090907,117.4025974025974,707.012987012987,792.7272727272726,"squid_peanut"
"WIN_20200819_15_20_20_Pro.jpg",646.7532467532467,168.3116883116883,879.4805194805194,401.038961038961,"toreta"
"WIN_20200819_15_20_20_Pro.jpg",835.8441558441558,47.79220779220779,1036.3636363636363,380.2597402597403,"diget_ori"
"WIN_20200819_15_20_20_Pro.jpg",1035.3246753246751,176.6233766233766,1184.9350649350647,535.0649350649351,"coke"
"WIN_20200819_15_20_20_Pro.jpg",846.2337662337661,405.19480519480516,1032.207792207792,721.0389610389609,"diget_choco"
"WIN_20200819_15_20_20_Pro.jpg",785.974025974026,728.3116883116883,1190.1298701298701,885.1948051948051,"cidar"
"WIN_20200819_15_20_20_Pro.jpg",603.1168831168831,695.064935064935,788.051948051948,942.3376623376622,"welchs"
"WIN_20200819_15_22_14_Pro.jpg",31.688311688311686,5.194805194805195,694.5454545454545,172.46753246753244,"zec"
"WIN_20200819_15_22_14_Pro.jpg",704.9350649350648,3.1168831168831166,1271.168831168831,215.06493506493504,"buttering"
"WIN_20200819_15_22_14_Pro.jpg",870.12987012987,130.9090909090909,1152.7272727272725,360.51948051948045,"toreta"
"WIN_20200819_15_22_14_Pro.jpg",0,341.8181818181818,265.97402597402595,556.8831168831168,"diget_ori"
"WIN_20200819_15_22_14_Pro.jpg",197.4025974025974,174.54545454545453,603.6363636363635,790.6493506493506,"squid_peanut"
"WIN_20200819_15_22_14_Pro.jpg",584.9350649350649,167.27272727272725,877.922077922078,685.7142857142857,"homerunball"
"WIN_20200819_15_22_14_Pro.jpg",883.1168831168831,364.67532467532465,1027.5324675324675,664.9350649350649,"diget_choco"
"WIN_20200819_15_22_14_Pro.jpg",156.88311688311686,778.1818181818181,490.3896103896103,947.5324675324675,"welchs"
"WIN_20200819_15_22_14_Pro.jpg",501.81818181818176,748.051948051948,883.116883116883,941.2987012987012,"cidar"
"WIN_20200819_15_22_14_Pro.jpg",889.3506493506493,711.6883116883116,1265.4545454545455,840.5194805194805,"coke"
"WIN_20200819_15_23_00_Pro.jpg",55.06493506493505,1.0389610389610386,250.38961038961034,649.3506493506493,"zec"
"WIN_20200819_15_23_00_Pro.jpg",221.29870129870125,55.064935064935035,622.3376623376623,695.064935064935,"squid_peanut"
"WIN_20200819_15_23_00_Pro.jpg",529.8701298701299,75.84415584415584,721.038961038961,429.090909090909,"welchs"
"WIN_20200819_15_23_00_Pro.jpg",558.9610389610389,438.4415584415584,790.6493506493505,653.5064935064935,"diget_ori"
"WIN_20200819_15_23_00_Pro.jpg",509.09090909090907,721.038961038961,698.1818181818181,960,"diget_choco"
"WIN_20200819_15_23_00_Pro.jpg",701.2987012987011,102.85714285714285,892.4675324675322,286.75324675324674,"coke"
"WIN_20200819_15_23_00_Pro.jpg",821.8181818181818,136.1038961038961,1005.7142857142857,535.0649350649351,"cidar"
"WIN_20200819_15_23_00_Pro.jpg",967.272727272727,56.10389610389609,1178.181818181818,617.1428571428571,"toreta"
"WIN_20200819_15_23_00_Pro.jpg",5.194805194805195,677.4025974025974,497.6623376623376,960,"homerunball"
"WIN_20200819_15_23_00_Pro.jpg",703.3766233766233,715.8441558441558,1263.3766233766232,920.5194805194805,"buttering"
"WIN_20200819_15_22_46_Pro.jpg",2.0779220779220777,0,207.79220779220776,639.9999999999999,"zec"
"WIN_20200819_15_22_46_Pro.jpg",205.7142857142857,24.935064935064933,448.8311688311688,684.6753246753246,"squid_peanut"
"WIN_20200819_15_22_46_Pro.jpg",472.7272727272727,83.11688311688312,1042.077922077922,244.15584415584414,"toreta"
"WIN_20200819_15_22_46_Pro.jpg",414.54545454545445,220.2597402597402,625.4545454545454,451.9480519480519,"diget_ori"
"WIN_20200819_15_22_46_Pro.jpg",609.8701298701299,269.09090909090907,852.9870129870129,732.4675324675325,"homerunball"
"WIN_20200819_15_22_46_Pro.jpg",1041.038961038961,83.11688311688312,1266.4935064935064,659.7402597402597,"buttering"
"WIN_20200819_15_22_46_Pro.jpg",861.2987012987012,361.55844155844153,1038.9610389610389,683.6363636363635,"diget_choco"
"WIN_20200819_15_22_46_Pro.jpg",89.35064935064935,808.3116883116883,445.7142857142856,959.9999999999998,"welchs"
"WIN_20200819_15_22_46_Pro.jpg",475.8441558441558,780.2597402597402,865.4545454545454,925.7142857142856,"cidar"
"WIN_20200819_15_22_46_Pro.jpg",907.012987012987,783.3766233766233,1280,929.8701298701299,"coke"
"WIN_20200819_15_22_32_Pro.jpg",478.9610389610389,0,1027.5324675324675,182.85714285714283,"toreta"
"WIN_20200819_15_22_32_Pro.jpg",1055.5844155844154,85.19480519480518,1273.7662337662337,649.3506493506493,"buttering"
"WIN_20200819_15_22_32_Pro.jpg",857.1428571428571,371.9480519480519,1033.7662337662337,675.3246753246752,"diget_choco"
"WIN_20200819_15_22_32_Pro.jpg",617.1428571428571,215.06493506493504,858.1818181818181,719.9999999999999,"homerunball"
"WIN_20200819_15_22_32_Pro.jpg",401.038961038961,233.76623376623374,603.6363636363636,443.6363636363636,"diget_ori"
"WIN_20200819_15_22_32_Pro.jpg",194.28571428571428,12.467532467532466,400,638.9610389610389,"squid_peanut"
"WIN_20200819_15_22_32_Pro.jpg",363.6363636363636,502.85714285714283,596.3636363636363,765.7142857142857,"zec"
"WIN_20200819_15_22_32_Pro.jpg",99.74025974025973,757.4025974025973,438.4415584415584,956.8831168831167,"welchs"
"WIN_20200819_15_22_32_Pro.jpg",501.81818181818176,740.7792207792207,886.2337662337661,911.168831168831,"cidar"
"WIN_20200819_15_22_32_Pro.jpg",902.8571428571428,748.051948051948,1280,889.3506493506493,"coke"
"WIN_20200819_15_21_08_Pro.jpg",22.337662337662337,20.77922077922078,693.5064935064935,211.94805194805195,"zec"
"WIN_20200819_15_21_08_Pro.jpg",43.116883116883116,195.3246753246753,542.8571428571429,821.8181818181818,"squid_peanut"
"WIN_20200819_15_21_08_Pro.jpg",985.4545454545454,497.6623376623376,1124.6753246753246,851.9480519480519,"coke"
"WIN_20200819_15_21_08_Pro.jpg",985.4545454545454,497.6623376623376,1124.6753246753246,851.9480519480519,"buttering"
"WIN_20200819_15_21_08_Pro.jpg",696.6233766233765,3.1168831168831166,924.1558441558441,339.7402597402597,"buttering"
"WIN_20200819_15_21_08_Pro.jpg",547.012987012987,116.36363636363635,691.4285714285713,764.6753246753246,"homerunball"
"WIN_20200819_15_21_08_Pro.jpg",857.6623376623376,57.14285714285714,1048.8311688311687,386.4935064935064,"diget_ori"
"WIN_20200819_15_21_08_Pro.jpg",710.12987012987,345.97402597402595,954.2857142857142,566.2337662337661,"toreta"
"WIN_20200819_15_21_08_Pro.jpg",739.2207792207791,542.3376623376623,930.3896103896103,864.4155844155844,"diget_choco"
"WIN_20200819_15_21_08_Pro.jpg",404.67532467532465,668.051948051948,609.3506493506493,911.168831168831,"welchs"
"WIN_20200819_15_21_08_Pro.jpg",590.6493506493506,716.8831168831168,771.4285714285713,957.9220779220778,"cidar"
"WIN_20200819_15_23_31_Pro.jpg",120.51948051948051,28.051948051948045,473.7662337662337,207.79220779220773,"welchs"
"WIN_20200819_15_23_31_Pro.jpg",458.181818181818,24.935064935064933,621.2987012987008,399.9999999999999,"coke"
"WIN_20200819_15_23_31_Pro.jpg",615.064935064935,32.2077922077922,778.181818181818,402.07792207792204,"cidar"
"WIN_20200819_15_23_31_Pro.jpg",780.2597402597402,51.94805194805194,954.8051948051947,602.5974025974025,"toreta"
"WIN_20200819_15_23_31_Pro.jpg",909.090909090909,11.428571428571423,1128.3116883116882,670.1298701298699,"zec"
"WIN_20200819_15_23_31_Pro.jpg",576.6233766233765,423.89610389610385,802.077922077922,634.8051948051948,"diget_ori"
"WIN_20200819_15_23_31_Pro.jpg",42.59740259740259,736.6233766233765,338.7012987012987,959.9999999999999,"diget_choco"
"WIN_20200819_15_23_31_Pro.jpg",76.88311688311686,198.44155844155833,469.6103896103896,785.4545454545453,"squid_peanut"
"WIN_20200819_15_23_31_Pro.jpg",467.5324675324674,623.3766233766233,1045.194805194805,780.2597402597402,"homerunball"
"WIN_20200819_15_23_31_Pro.jpg",351.16883116883116,753.2467532467532,920.5194805194801,959.9999999999998,"buttering"
"WIN_20200819_15_23_48_Pro.jpg",1059.7402597402597,150.6493506493506,1256.103896103896,681.5584415584415,"toreta"
"WIN_20200819_15_23_48_Pro.jpg",806.2337662337661,107.012987012987,1024.4155844155844,654.5454545454545,"homerunball"
"WIN_20200819_15_23_48_Pro.jpg",469.6103896103896,87.27272727272727,790.6493506493506,282.59740259740255,"welchs"
"WIN_20200819_15_23_48_Pro.jpg",413.5064935064935,289.87012987012986,553.7662337662338,654.5454545454545,"coke"
"WIN_20200819_15_23_48_Pro.jpg",558.9610389610389,296.1038961038961,719.9999999999999,676.3636363636363,"cidar"
"WIN_20200819_15_23_48_Pro.jpg",14.545454545454541,0,310.64935064935065,241.03896103896102,"diget_ori"
"WIN_20200819_15_23_48_Pro.jpg",238.96103896103895,0,451.9480519480518,235.84415584415584,"diget_choco"
"WIN_20200819_15_23_48_Pro.jpg",19.740259740259738,224.41558441558436,420.77922077922074,767.7922077922077,"squid_peanut"
"WIN_20200819_15_23_48_Pro.jpg",11.428571428571423,769.8701298701296,576.6233766233763,957.9220779220777,"buttering"
"WIN_20200819_15_23_48_Pro.jpg",591.1688311688312,752.2077922077922,1251.948051948052,939.2207792207791,"zec"
"WIN_20200819_15_24_04_Pro.jpg",42.59740259740259,8.311688311688311,389.6103896103896,220.25974025974023,"diget_ori"
"WIN_20200819_15_24_04_Pro.jpg",391.68831168831167,37.4025974025974,736.6233766233765,226.49350649350646,"welchs"
"WIN_20200819_15_24_04_Pro.jpg",897.6623376623374,6.233766233766233,1243.6363636363635,558.9610389610389,"homerunball"
"WIN_20200819_15_24_04_Pro.jpg",743.8961038961038,27.01298701298701,923.6363636363635,585.9740259740258,"toreta"
"WIN_20200819_15_24_04_Pro.jpg",570.3896103896103,302.3376623376623,737.6623376623376,698.1818181818181,"cidar"
"WIN_20200819_15_24_04_Pro.jpg",429.09090909090907,308.57142857142856,584.9350649350649,668.051948051948,"coke"
"WIN_20200819_15_24_04_Pro.jpg",23.896103896103895,224.4155844155844,422.85714285714283,767.7922077922077,"squid_peanut"
"WIN_20200819_15_24_04_Pro.jpg",12.467532467532466,726.2337662337661,601.5584415584414,941.2987012987011,"buttering"
"WIN_20200819_15_24_04_Pro.jpg",605.7142857142857,729.3506493506493,1266.4935064935064,917.4025974025974,"zec"
"WIN_20200819_15_24_04_Pro.jpg",976.6233766233765,552.7272727272726,1251.948051948052,778.181818181818,"diget_choco"
"WIN_20200819_15_23_13_Pro.jpg",79.99999999999999,0,482.0779220779219,524.6753246753246,"squid_peanut"
"WIN_20200819_15_23_13_Pro.jpg",462.33766233766227,112.20779220779214,611.9480519480519,473.76623376623365,"coke"
"WIN_20200819_15_23_13_Pro.jpg",599.4805194805194,218.18181818181807,783.3766233766233,413.5064935064935,"cidar"
"WIN_20200819_15_23_13_Pro.jpg",766.7532467532467,57.14285714285714,963.1168831168831,624.4155844155844,"toreta"
"WIN_20200819_15_23_13_Pro.jpg",959.9999999999997,5.194805194805195,1177.142857142857,673.2467532467532,"zec"
"WIN_20200819_15_23_13_Pro.jpg",581.8181818181818,412.46753246753235,795.8441558441557,625.4545454545454,"diget_ori"
"WIN_20200819_15_23_13_Pro.jpg",209.87012987012986,504.9350649350649,564.1558441558441,688.8311688311686,"welchs"
"WIN_20200819_15_23_13_Pro.jpg",516.3636363636361,632.7272727272723,1110.6493506493505,804.1558441558441,"homerunball"
"WIN_20200819_15_23_13_Pro.jpg",380.2597402597402,754.2857142857142,939.2207792207789,959.9999999999999,"buttering"
"WIN_20200819_15_23_13_Pro.jpg",25.974025974025967,699.2207792207791,331.4285714285714,952.7272727272725,"diget_choco"
"WIN_20200819_15_24_25_Pro.jpg",63.37662337662337,331.4285714285714,214.025974025974,696.103896103896,"coke"
"WIN_20200819_15_24_25_Pro.jpg",604.6753246753246,11.428571428571427,790.6493506493506,322.07792207792204,"welchs"
"WIN_20200819_15_24_25_Pro.jpg",230.64935064935062,5.194805194805195,573.5064935064935,193.24675324675323,"diget_ori"
"WIN_20200819_15_24_25_Pro.jpg",212.98701298701297,158.96103896103895,604.6753246753246,740.7792207792205,"squid_peanut"
"WIN_20200819_15_24_25_Pro.jpg",575.5844155844155,324.15584415584414,721.0389610389609,715.8441558441558,"cidar"
"WIN_20200819_15_24_25_Pro.jpg",727.2727272727273,330.38961038961037,918.4415584415584,632.7272727272727,"diget_choco"
"WIN_20200819_15_24_25_Pro.jpg",901.8181818181818,79.99999999999999,1097.142857142857,633.7662337662338,"toreta"
"WIN_20200819_15_24_25_Pro.jpg",1067.012987012987,32.2077922077922,1267.5324675324675,686.7532467532467,"zec"
"WIN_20200819_15_24_25_Pro.jpg",687.7922077922076,643.1168831168831,1260.2597402597403,959.9999999999994,"homerunball"
"WIN_20200819_15_24_25_Pro.jpg",0,736.6233766233764,601.5584415584415,938.1818181818178,"buttering"
"WIN_20200819_15_25_17_Pro.jpg",2.0779220779220777,210.90909090909082,188.051948051948,576.6233766233763,"coke"
"WIN_20200819_15_25_17_Pro.jpg",123.63636363636361,0,699.2207792207791,132.98701298701297,"toreta"
"WIN_20200819_15_25_17_Pro.jpg",718.9610389610389,55.06493506493506,1069.090909090909,222.33766233766232,"welchs"
"WIN_20200819_15_25_17_Pro.jpg",1029.6103896103896,35.32467532467532,1239.4805194805194,671.1688311688312,"zec"
"WIN_20200819_15_25_17_Pro.jpg",831.168831168831,378.18181818181813,996.3636363636363,690.9090909090908,"diget_choco"
"WIN_20200819_15_25_17_Pro.jpg",512.2077922077922,382.3376623376623,814.5454545454545,574.5454545454545,"diget_ori"
"WIN_20200819_15_25_17_Pro.jpg",515.3246753246752,232.7272727272727,898.7012987012986,367.7922077922077,"cidar"
"WIN_20200819_15_25_17_Pro.jpg",268.05194805194805,178.7012987012987,497.6623376623376,638.9610389610389,"homerunball"
"WIN_20200819_15_25_17_Pro.jpg",62.33766233766232,658.7012987012986,615.0649350649348,959.9999999999998,"squid_peanut"
"WIN_20200819_15_25_17_Pro.jpg",653.5064935064935,696.1038961038961,1206.2337662337661,894.5454545454545,"buttering"
"WIN_20200819_15_25_09_Pro.jpg",31.168831168831165,173.50649350649348,162.07792207792207,526.7532467532467,"coke"
"WIN_20200819_15_25_09_Pro.jpg",111.16883116883116,0,683.6363636363636,86.23376623376623,"toreta"
"WIN_20200819_15_25_09_Pro.jpg",713.7662337662337,48.831168831168824,1064.935064935065,222.33766233766232,"welchs"
"WIN_20200819_15_25_09_Pro.jpg",1038.9610389610389,30.129870129870127,1242.5974025974024,672.2077922077922,"zec"
"WIN_20200819_15_25_09_Pro.jpg",832.2077922077922,377.1428571428571,1004.6753246753246,689.8701298701299,"diget_choco"
"WIN_20200819_15_25_09_Pro.jpg",526.7532467532467,230.6493506493506,904.9350649350647,378.18181818181813,"cidar"
"WIN_20200819_15_25_09_Pro.jpg",270.1298701298701,170.38961038961037,486.2337662337662,632.7272727272726,"homerunball"
"WIN_20200819_15_25_09_Pro.jpg",511.1688311688311,385.45454545454544,815.5844155844154,571.4285714285713,"diget_ori"
"WIN_20200819_15_25_09_Pro.jpg",71.68831168831169,651.4285714285713,611.9480519480518,959.9999999999999,"squid_peanut"
"WIN_20200819_15_25_09_Pro.jpg",656.6233766233765,692.9870129870129,1210.3896103896104,896.6233766233765,"buttering"
"WIN_20200819_15_24_44_Pro.jpg",535.0649350649351,6.233766233766233,1086.7532467532467,155.84415584415584,"toreta"
"WIN_20200819_15_24_44_Pro.jpg",1078.4415584415583,46.75324675324675,1264.4155844155844,688.8311688311688,"zec"
"WIN_20200819_15_24_44_Pro.jpg",944.4155844155844,237.9220779220779,1056.6233766233765,597.4025974025974,"coke"
"WIN_20200819_15_24_44_Pro.jpg",600.5194805194805,197.4025974025974,930.9090909090908,387.53246753246754,"welchs"
"WIN_20200819_15_24_44_Pro.jpg",755.3246753246752,378.18181818181813,950.6493506493505,672.2077922077922,"diget_choco"
"WIN_20200819_15_24_44_Pro.jpg",572.4675324675325,384.41558441558436,743.8961038961039,697.1428571428571,"diget_ori"
"WIN_20200819_15_24_44_Pro.jpg",222.33766233766232,123.63636363636363,557.922077922078,727.2727272727273,"squid_peanut"
"WIN_20200819_15_24_44_Pro.jpg",19.740259740259738,274.2857142857143,187.012987012987,681.5584415584415,"cidar"
"WIN_20200819_15_24_44_Pro.jpg",18.7012987012987,713.7662337662337,573.5064935064935,926.7532467532467,"buttering"
"WIN_20200819_15_24_44_Pro.jpg",669.090909090909,713.7662337662337,1148.0519480519479,946.4935064935064,"homerunball"
